ts,status,currentCoord,speed,orientation
6.35,4,"[0.7362500000000001, 1.25]",0.225,E
6.4,4,"[0.75, 1.25]",0,E
6.45,4,"[0.75, 1.25]",0,E
6.5,4,"[0.75, 1.25]",0,E
6.55,4,"[0.75, 1.25]",0,E
6.6,4,"[0.75, 1.25]",0,E
6.65,4,"[0.75, 1.25]",0,E
6.7,4,"[0.75, 1.25]",0,E
6.75,4,"[0.75, 1.25]",0,E
6.8,4,"[0.75, 1.25]",0,E
6.85,4,"[0.75, 1.25]",0,E
6.9,4,"[0.75, 1.25]",0,E
6.95,4,"[0.75, 1.25]",0,S
7.0,4,"[0.75, 1.24625]",0.075,S
7.05,4,"[0.75, 1.23875]",0.15,S
7.1,4,"[0.75, 1.2275]",0.225,S
7.15,4,"[0.75, 1.2125000000000001]",0.3,S
7.2,4,"[0.75, 1.19375]",0.375,S
7.25,4,"[0.75, 1.1712500000000001]",0.45,S
7.3,4,"[0.75, 1.145]",0.525,S
7.35,4,"[0.75, 1.115]",0.6,S
7.4,4,"[0.75, 1.08125]",0.675,S
7.45,4,"[0.75, 1.04375]",0.75,S
7.5,4,"[0.75, 1.0]",0.825,S
7.55,4,"[0.75, 0.9625]",0.75,S
7.6,4,"[0.75, 0.92875]",0.675,S
7.65,4,"[0.75, 0.89125]",0.75,S
7.7,4,"[0.75, 0.8574999999999999]",0.675,S
7.75,4,"[0.75, 0.8274999999999999]",0.6,S
7.8,4,"[0.75, 0.8012499999999999]",0.525,S
7.85,4,"[0.75, 0.7787499999999999]",0.45,S
7.9,4,"[0.75, 0.75]",0,S
7.95,4,"[0.75, 0.75]",0,S
8.0,4,"[0.75, 0.75]",0,S
8.05,4,"[0.75, 0.75]",0,S
8.1,4,"[0.75, 0.75]",0,S
8.15,4,"[0.75, 0.75]",0,S
8.2,4,"[0.75, 0.75]",0,S
8.25,4,"[0.75, 0.75]",0,S
8.3,4,"[0.75, 0.75]",0,S
8.35,4,"[0.75, 0.75]",0,S
8.4,4,"[0.75, 0.75]",0,S
8.45,4,"[0.75, 0.75]",0,E
8.5,4,"[0.75375, 0.75]",0.075,E
8.55,4,"[0.76125, 0.75]",0.15,E
8.6,4,"[0.7725, 0.75]",0.225,E
8.65,4,"[0.7875, 0.75]",0.3,E
8.7,4,"[0.80625, 0.75]",0.375,E
8.75,4,"[0.82875, 0.75]",0.45,E
8.8,4,"[0.855, 0.75]",0.525,E
8.85,4,"[0.885, 0.75]",0.6,E
8.9,4,"[0.91875, 0.75]",0.675,E
8.95,4,"[0.9562499999999999, 0.75]",0.75,E
9.0,4,"[1.0, 0.75]",0.825,E
9.05,4,"[1.045, 0.75]",0.9,E
9.1,4,"[1.09375, 0.75]",0.975,E
9.15,4,"[1.14625, 0.75]",1.05,E
9.2,4,"[1.25, 0.75]",1.125,E
9.25,4,"[1.31, 0.75]",1.2,E
9.3,4,"[1.37375, 0.75]",1.275,E
9.35,4,"[1.5, 0.75]",1.35,E
9.4,4,"[1.5675, 0.75]",1.35,E
9.45,4,"[1.6349999999999998, 0.75]",1.35,E
9.5,4,"[1.75, 0.75]",1.35,E
9.55,4,"[1.81375, 0.75]",1.275,E
9.6,4,"[1.87375, 0.75]",1.2,E
9.65,4,"[1.93, 0.75]",1.125,E
9.7,4,"[2.0, 0.75]",1.05,E
9.75,4,"[2.04875, 0.75]",0.975,E
9.8,4,"[2.09375, 0.75]",0.9,E
9.85,4,"[2.135, 0.75]",0.825,E
9.9,4,"[2.1725, 0.75]",0.75,E
9.95,4,"[2.20625, 0.75]",0.675,E
10.0,4,"[2.25, 0.75]",0.6,E
10.05,4,"[2.25, 0.75]",0,E
10.1,4,"[2.25, 0.75]",0,E
10.15,4,"[2.25, 0.75]",0,E
10.2,4,"[2.25, 0.75]",0,E
10.25,4,"[2.25, 0.75]",0,E
10.3,4,"[2.25, 0.75]",0,E
10.35,4,"[2.25, 0.75]",0,E
10.4,4,"[2.25, 0.75]",0,E
10.45,4,"[2.25, 0.75]",0,E
10.5,4,"[2.25, 0.75]",0,E
10.55,4,"[2.25, 0.75]",0,E
10.6,4,"[2.25, 0.75]",0,E
10.65,4,"[2.25, 0.75]",0,E
10.7,4,"[2.25, 0.75]",0,E
10.75,4,"[2.25, 0.75]",0,E
10.8,4,"[2.25, 0.75]",0,E
10.85,4,"[2.25, 0.75]",0,E
10.9,4,"[2.25, 0.75]",0,E
10.95,4,"[2.25, 0.75]",0,E
11.0,4,"[2.25, 0.75]",0,E
11.05,4,"[2.25, 0.75]",0,E
11.1,4,"[2.25, 0.75]",0,E
11.15,4,"[2.25, 0.75]",0,E
11.2,4,"[2.25, 0.75]",0,E
11.25,4,"[2.25, 0.75]",0,E
11.3,4,"[2.25, 0.75]",0,E
11.35,4,"[2.25, 0.75]",0,E
11.4,4,"[2.25, 0.75]",0,E
11.45,4,"[2.25, 0.75]",0,E
11.5,4,"[2.25, 0.75]",0,E
11.55,4,"[2.25, 0.75]",0,E
11.6,4,"[2.25, 0.75]",0,E
11.65,4,"[2.25, 0.75]",0,E
11.7,4,"[2.25, 0.75]",0,E
11.75,4,"[2.25, 0.74625]",0.075,S
11.8,4,"[2.25, 0.73875]",0.15,S
11.85,4,"[2.25, 0.7275]",0.225,S
11.9,4,"[2.25, 0.7125]",0.3,S
11.95,4,"[2.25, 0.69375]",0.375,S
12.0,4,"[2.25, 0.67125]",0.45,S
12.05,4,"[2.25, 0.645]",0.525,S
12.1,4,"[2.25, 0.615]",0.6,S
12.15,4,"[2.25, 0.58125]",0.675,S
12.2,4,"[2.25, 0.5437500000000001]",0.75,S
12.25,4,"[2.25, 0.5]",0.825,S
12.3,4,"[2.25, 0.455]",0.9,S
12.35,4,"[2.25, 0.40625]",0.975,S
12.4,4,"[2.25, 0.35375]",1.05,S
12.45,4,"[2.25, 0.305]",0.975,S
12.5,4,"[2.25, 0.25]",0.9,S
12.55,4,"[2.25, 0.20875]",0.825,S
12.6,4,"[2.25, 0.17124999999999999]",0.75,S
12.65,4,"[2.25, 0.13749999999999998]",0.675,S
12.7,4,"[2.25, 0.10749999999999998]",0.6,S
12.75,4,"[2.25, 0.08124999999999999]",0.525,S
12.8,4,"[2.25, 0.05874999999999998]",0.45,S
12.85,4,"[2.25, 0.03999999999999998]",0.375,S
12.9,4,"[2.25, 0.02499999999999998]",0.3,S
12.95,4,"[2.25, 0.01374999999999998]",0.225,S
13.0,4,"[2.25, 0.0]",0,S
13.05,4,"[2.25, 0.0]",0,S
13.1,4,"[2.25, 0.0]",0,S
13.15,4,"[2.25, 0.0]",0,S
13.2,4,"[2.25, 0.0]",0,S
13.25,4,"[2.25, 0.0]",0,S
13.3,4,"[2.25, 0.0]",0,S
13.35,4,"[2.25, 0.0]",0,S
13.4,4,"[2.25, 0.0]",0,S
13.45,4,"[2.25, 0.0]",0,S
13.5,4,"[2.25, 0.0]",0,S
13.55,4,"[2.25, 0.0]",0,W
13.6,4,"[2.24625, 0.0]",0.075,W
13.65,4,"[2.23875, 0.0]",0.15,W
13.7,4,"[2.2275, 0.0]",0.225,W
13.75,4,"[2.2125, 0.0]",0.3,W
13.8,4,"[2.19375, 0.0]",0.375,W
13.85,4,"[2.17125, 0.0]",0.45,W
13.9,4,"[2.145, 0.0]",0.525,W
13.95,4,"[2.115, 0.0]",0.6,W
14.0,4,"[2.08875, 0.0]",0.525,W
14.05,4,"[2.06625, 0.0]",0.45,W
14.1,4,"[2.0475000000000003, 0.0]",0.375,W
14.15,4,"[2.0325, 0.0]",0.3,W
14.2,4,"[2.02125, 0.0]",0.225,W
14.25,4,"[2.0, 0.0]",0,W
14.3,4,"[2.0, 0.0]",0,W
14.35,4,"[2.0, 0.0]",0,W
14.4,4,"[2.0, 0.0]",0,W
14.45,4,"[2.0, 0.0]",0,W
14.5,4,"[2.0, 0.0]",0,W
14.55,4,"[2.0, 0.0]",0,W
14.6,4,"[2.0, 0.0]",0,W
14.65,4,"[2.0, 0.0]",0,W
14.7,4,"[2.0, 0.0]",0,W
14.75,4,"[2.0, 0.0]",0,W
14.8,4,"[2.0, 0.0]",0,N
14.85,4,"[2.0, 0.00375]",0.075,N
14.9,4,"[2.0, 0.01125]",0.15,N
14.95,4,"[2.0, 0.0225]",0.225,N
15.0,4,"[2.0, 0.0375]",0.3,N
15.05,4,"[2.0, 0.05625]",0.375,N
15.1,4,"[2.0, 0.07875]",0.45,N
15.15,4,"[2.0, 0.10500000000000001]",0.525,N
15.2,4,"[2.0, 0.135]",0.6,N
15.25,4,"[2.0, 0.16875]",0.675,N
15.3,4,"[2.0, 0.20625000000000002]",0.75,N
15.35,4,"[2.0, 0.25]",0.825,N
15.4,4,"[2.0, 0.295]",0.9,N
15.45,4,"[2.0, 0.34375]",0.975,N
15.5,4,"[2.0, 0.39625]",1.05,N
15.55,4,"[2.0, 0.5]",1.125,N
15.6,4,"[2.0, 0.56]",1.2,N
15.65,4,"[2.0, 0.6162500000000001]",1.125,N
15.7,4,"[2.0, 0.6687500000000001]",1.05,N
15.75,4,"[2.0, 0.75]",0.975,N
15.8,4,"[2.0, 0.795]",0.9,N
15.85,4,"[2.0, 0.83625]",0.825,N
15.9,4,"[2.0, 0.87375]",0.75,N
15.95,4,"[2.0, 0.9075]",0.675,N
16.0,4,"[2.0, 0.9375]",0.6,N
16.05,4,"[2.0, 0.96375]",0.525,N
16.1,4,"[2.0, 1.0]",0,N
16.15,4,"[2.0, 1.0]",0,N
16.2,4,"[2.0, 1.0]",0,N
16.25,4,"[2.0, 1.0]",0,N
16.3,4,"[2.0, 1.0]",0,N
16.35,4,"[2.0, 1.0]",0,N
16.4,4,"[2.0, 1.0]",0,N
16.45,4,"[2.0, 1.0]",0,N
16.5,4,"[2.0, 1.0]",0,N
16.55,4,"[2.0, 1.0]",0,N
16.6,4,"[2.0, 1.0]",0,N
16.65,4,"[2.0, 1.0]",0,W
16.7,4,"[1.99625, 1.0]",0.075,W
16.75,4,"[1.98875, 1.0]",0.15,W
16.8,4,"[1.9775, 1.0]",0.225,W
16.85,4,"[1.9625000000000001, 1.0]",0.3,W
16.9,4,"[1.94375, 1.0]",0.375,W
16.95,4,"[1.9212500000000001, 1.0]",0.45,W
17.0,4,"[1.895, 1.0]",0.525,W
17.05,4,"[1.865, 1.0]",0.6,W
17.1,4,"[1.83125, 1.0]",0.675,W
17.15,4,"[1.79375, 1.0]",0.75,W
17.2,4,"[1.75, 1.0]",0.825,W
17.25,4,"[1.705, 1.0]",0.9,W
17.3,4,"[1.65625, 1.0]",0.975,W
17.35,4,"[1.60375, 1.0]",1.05,W
17.4,4,"[1.5, 1.0]",1.125,W
17.45,4,"[1.44, 1.0]",1.2,W
17.5,4,"[1.38375, 1.0]",1.125,W
17.55,4,"[1.33125, 1.0]",1.05,W
17.6,4,"[1.25, 1.0]",0.975,W
17.65,4,"[1.205, 1.0]",0.9,W
17.7,4,"[1.16375, 1.0]",0.825,W
17.75,4,"[1.12625, 1.0]",0.75,W
17.8,4,"[1.0925, 1.0]",0.675,W
17.85,4,"[1.0625, 1.0]",0.6,W
17.9,4,"[1.03625, 1.0]",0.525,W
17.95,4,"[1.0, 1.0]",0,W
18.0,4,"[1.0, 1.0]",0,W
18.05,4,"[1.0, 1.0]",0,W
18.1,4,"[1.0, 1.0]",0,W
18.15,4,"[1.0, 1.0]",0,W
18.2,4,"[1.0, 1.0]",0,W
18.25,4,"[1.0, 1.0]",0,W
18.3,4,"[1.0, 1.0]",0,W
18.35,4,"[1.0, 1.0]",0,W
18.4,4,"[1.0, 1.0]",0,W
18.45,4,"[1.0, 1.0]",0,W
18.5,4,"[1.0, 1.0]",0,N
18.55,4,"[1.0, 1.00375]",0.075,N
18.6,4,"[1.0, 1.01125]",0.15,N
18.65,4,"[1.0, 1.0225]",0.225,N
18.7,4,"[1.0, 1.0374999999999999]",0.3,N
18.75,4,"[1.0, 1.05625]",0.375,N
18.8,4,"[1.0, 1.0787499999999999]",0.45,N
18.85,4,"[1.0, 1.105]",0.525,N
18.9,4,"[1.0, 1.135]",0.6,N
18.95,4,"[1.0, 1.16875]",0.675,N
19.0,4,"[1.0, 1.20625]",0.75,N
19.05,4,"[1.0, 1.25]",0.825,N
19.1,4,"[1.0, 1.295]",0.9,N
19.15,4,"[1.0, 1.34375]",0.975,N
19.2,4,"[1.0, 1.39625]",1.05,N
19.25,4,"[1.0, 1.445]",0.975,N
19.3,4,"[1.0, 1.5]",0.9,N
19.35,4,"[1.0, 1.54125]",0.825,N
19.4,4,"[1.0, 1.57875]",0.75,N
19.45,4,"[1.0, 1.6125]",0.675,N
19.5,4,"[1.0, 1.6425]",0.6,N
19.55,4,"[1.0, 1.6687500000000002]",0.525,N
19.6,4,"[1.0, 1.6912500000000001]",0.45,N
19.65,4,"[1.0, 1.7100000000000002]",0.375,N
19.7,4,"[1.0, 1.725]",0.3,N
19.75,4,"[1.0, 1.73625]",0.225,N
19.8,4,"[1.0, 1.75]",0,N
19.85,4,"[1.0, 1.75]",0,N
19.9,4,"[1.0, 1.75]",0,N
19.95,4,"[1.0, 1.75]",0,N
20.0,4,"[1.0, 1.75]",0,N
20.05,4,"[1.0, 1.75]",0,N
20.1,4,"[1.0, 1.75]",0,N
20.15,4,"[1.0, 1.75]",0,N
20.2,4,"[1.0, 1.75]",0,N
20.25,4,"[1.0, 1.75]",0,N
20.3,4,"[1.0, 1.75]",0,N
20.35,4,"[1.0, 1.75]",0,E
20.4,4,"[1.00375, 1.75]",0.075,E
20.45,4,"[1.01125, 1.75]",0.15,E
20.5,4,"[1.0225, 1.75]",0.225,E
20.55,4,"[1.0374999999999999, 1.75]",0.3,E
20.6,4,"[1.05625, 1.75]",0.375,E
20.65,4,"[1.0787499999999999, 1.75]",0.45,E
20.7,4,"[1.105, 1.75]",0.525,E
20.75,4,"[1.135, 1.75]",0.6,E
20.8,4,"[1.16875, 1.75]",0.675,E
20.85,4,"[1.20625, 1.75]",0.75,E
20.9,4,"[1.25, 1.75]",0.825,E
20.95,4,"[1.295, 1.75]",0.9,E
21.0,4,"[1.34375, 1.75]",0.975,E
21.05,4,"[1.39625, 1.75]",1.05,E
21.1,4,"[1.5, 1.75]",1.125,E
21.15,4,"[1.56, 1.75]",1.2,E
21.2,4,"[1.62375, 1.75]",1.275,E
21.25,4,"[1.75, 1.75]",1.35,E
21.3,4,"[1.82125, 1.75]",1.425,E
21.35,4,"[1.89625, 1.75]",1.5,E
21.4,4,"[2.0, 1.75]",1.5,E
21.45,4,"[2.075, 1.75]",1.5,E
21.5,4,"[2.1500000000000004, 1.75]",1.5,E
21.55,4,"[2.25, 1.75]",1.5,E
21.6,4,"[2.325, 1.75]",1.5,E
21.65,4,"[2.4000000000000004, 1.75]",1.5,E
21.7,4,"[2.5, 1.75]",1.425,E
21.75,4,"[2.5675, 1.75]",1.35,E
21.8,4,"[2.63125, 1.75]",1.275,E
21.85,4,"[2.75, 1.75]",1.2,E
21.9,4,"[2.80625, 1.75]",1.125,E
21.95,4,"[2.85875, 1.75]",1.05,E
22.0,4,"[2.9075, 1.75]",0.975,E
22.05,4,"[2.9525, 1.75]",0.9,E
22.1,4,"[3.0, 1.75]",0.825,E
22.15,4,"[3.0375, 1.75]",0.75,E
22.2,4,"[3.07125, 1.75]",0.675,E
22.25,4,"[3.10875, 1.75]",0.75,E
22.3,4,"[3.1425, 1.75]",0.675,E
22.35,4,"[3.1725, 1.75]",0.6,E
22.4,4,"[3.19875, 1.75]",0.525,E
22.45,4,"[3.22125, 1.75]",0.45,E
22.5,4,"[3.25, 1.75]",0,E
22.55,4,"[3.25, 1.75]",0,E
22.6,4,"[3.25, 1.75]",0,E
22.65,4,"[3.25, 1.75]",0,E
22.7,4,"[3.25, 1.75]",0,E
22.75,4,"[3.25, 1.75]",0,E
22.8,4,"[3.25, 1.75]",0,E
22.85,4,"[3.25, 1.75]",0,E
22.9,4,"[3.25, 1.75]",0,E
22.95,4,"[3.25, 1.75]",0,E
23.0,4,"[3.25, 1.75]",0,E
23.05,4,"[3.25, 1.75]",0,S
23.1,4,"[3.25, 1.74625]",0.075,S
23.15,4,"[3.25, 1.73875]",0.15,S
23.2,4,"[3.25, 1.7275]",0.225,S
23.25,4,"[3.25, 1.7125000000000001]",0.3,S
23.3,4,"[3.25, 1.69375]",0.375,S
23.35,4,"[3.25, 1.6712500000000001]",0.45,S
23.4,4,"[3.25, 1.645]",0.525,S
23.45,4,"[3.25, 1.615]",0.6,S
23.5,4,"[3.25, 1.58125]",0.675,S
23.55,4,"[3.25, 1.54375]",0.75,S
23.6,4,"[3.25, 1.5]",0.825,S
23.65,4,"[3.25, 1.4625]",0.75,S
23.7,4,"[3.25, 1.42875]",0.675,S
23.75,4,"[3.25, 1.3912499999999999]",0.75,S
23.8,4,"[3.25, 1.3575]",0.675,S
23.85,4,"[3.25, 1.3275]",0.6,S
23.9,4,"[3.25, 1.3012499999999998]",0.525,S
23.95,4,"[3.25, 1.2787499999999998]",0.45,S
24.0,4,"[3.25, 1.25]",0,S
24.05,4,"[3.25, 1.25]",0,S
24.1,4,"[3.25, 1.25]",0,S
24.15,4,"[3.25, 1.25]",0,S
24.2,4,"[3.25, 1.25]",0,S
24.25,4,"[3.25, 1.25]",0,S
24.3,4,"[3.25, 1.25]",0,S
24.35,4,"[3.25, 1.25]",0,S
24.4,4,"[3.25, 1.25]",0,S
24.45,4,"[3.25, 1.25]",0,S
24.5,4,"[3.25, 1.25]",0,S
24.55,4,"[3.25, 1.25]",0,E
24.6,4,"[3.25375, 1.25]",0.075,E
24.65,4,"[3.26125, 1.25]",0.15,E
24.7,4,"[3.2725, 1.25]",0.225,E
24.75,4,"[3.2875, 1.25]",0.3,E
24.8,4,"[3.30625, 1.25]",0.375,E
24.85,4,"[3.32875, 1.25]",0.45,E
24.9,4,"[3.355, 1.25]",0.525,E
24.95,4,"[3.385, 1.25]",0.6,E
25.0,4,"[3.4187499999999997, 1.25]",0.675,E
25.05,4,"[3.45625, 1.25]",0.75,E
25.1,4,"[3.5, 1.25]",0.825,E
25.15,4,"[3.545, 1.25]",0.9,E
25.2,4,"[3.59375, 1.25]",0.975,E
25.25,4,"[3.64625, 1.25]",1.05,E
25.3,4,"[3.75, 1.25]",1.125,E
25.35,4,"[3.81, 1.25]",1.2,E
25.4,4,"[3.8737500000000002, 1.25]",1.275,E
25.45,4,"[4.0, 1.25]",1.35,E
25.5,4,"[4.07125, 1.25]",1.425,E
25.55,4,"[4.14625, 1.25]",1.5,E
25.6,4,"[4.25, 1.25]",1.5,E
25.65,4,"[4.325, 1.25]",1.5,E
25.7,4,"[4.4, 1.25]",1.5,E
25.75,4,"[4.5, 1.25]",1.5,E
25.8,4,"[4.575, 1.25]",1.5,E
25.85,4,"[4.65, 1.25]",1.5,E
25.9,4,"[4.75, 1.25]",1.5,E
25.95,4,"[4.825, 1.25]",1.5,E
26.0,4,"[4.9, 1.25]",1.5,E
26.05,4,"[5.0, 1.25]",1.5,E
26.1,4,"[5.075, 1.25]",1.5,E
26.15,4,"[5.15, 1.25]",1.5,E
26.2,4,"[5.25, 1.25]",1.5,E
26.25,4,"[5.325, 1.25]",1.5,E
26.3,4,"[5.4, 1.25]",1.5,E
26.35,4,"[5.5, 1.25]",1.5,E
26.4,4,"[5.575, 1.25]",1.5,E
26.45,4,"[5.65, 1.25]",1.5,E
26.5,4,"[5.75, 1.25]",1.5,E
26.55,4,"[5.825, 1.25]",1.5,E
26.6,4,"[5.9, 1.25]",1.5,E
26.65,4,"[6.0, 1.25]",1.5,E
26.7,4,"[6.075, 1.25]",1.5,E
26.75,4,"[6.15, 1.25]",1.5,E
26.8,4,"[6.25, 1.25]",1.5,E
26.85,4,"[6.32125, 1.25]",1.425,E
26.9,4,"[6.3925, 1.25]",1.425,E
26.95,4,"[6.5, 1.25]",1.35,E
27.0,4,"[6.56375, 1.25]",1.275,E
27.05,4,"[6.623749999999999, 1.25]",1.2,E
27.1,4,"[6.68, 1.25]",1.125,E
27.15,4,"[6.75, 1.25]",1.05,E
27.2,4,"[6.79875, 1.25]",0.975,E
27.25,4,"[6.84375, 1.25]",0.9,E
27.3,4,"[6.885, 1.25]",0.825,E
27.35,4,"[6.922499999999999, 1.25]",0.75,E
27.4,4,"[7.0, 1.25]",0.825,E
27.45,4,"[7.04125, 1.25]",0.825,E
27.5,4,"[7.078749999999999, 1.25]",0.75,E
27.55,4,"[7.1125, 1.25]",0.675,E
27.6,4,"[7.1425, 1.25]",0.6,E
27.65,4,"[7.16875, 1.25]",0.525,E
27.7,4,"[7.19125, 1.25]",0.45,E
27.75,4,"[7.21, 1.25]",0.375,E
27.8,4,"[7.225, 1.25]",0.3,E
27.85,4,"[7.23625, 1.25]",0.225,E
27.9,4,"[7.25, 1.25]",0.15,E
27.95,4,"[7.25, 1.25]",0,E
28.0,4,"[7.25, 1.25]",0,E
28.05,4,"[7.25, 1.25]",0,E
28.1,4,"[7.25, 1.25]",0,E
28.15,4,"[7.25, 1.25]",0,E
28.2,4,"[7.25, 1.25]",0,E
28.25,4,"[7.25, 1.25]",0,E
28.3,4,"[7.25, 1.25]",0,E
28.35,4,"[7.25, 1.25]",0,E
28.4,4,"[7.25, 1.25]",0,E
28.45,4,"[7.25, 1.25]",0,E
28.5,4,"[7.25, 1.25]",0,E
28.55,4,"[7.25, 1.25]",0,E
28.6,4,"[7.25, 1.25]",0,E
28.65,4,"[7.25, 1.25]",0,E
28.7,4,"[7.25, 1.25]",0,E
28.75,4,"[7.25, 1.25]",0,E
28.8,4,"[7.25, 1.25]",0,E
28.85,4,"[7.25, 1.25]",0,E
28.9,4,"[7.25, 1.25]",0,E
28.95,4,"[7.25, 1.25]",0,E
29.0,4,"[7.25, 1.25]",0,E
29.05,4,"[7.25, 1.25]",0,E
29.1,4,"[7.25, 1.25]",0,E
29.15,4,"[7.25, 1.25]",0,E
29.2,4,"[7.25, 1.25]",0,E
29.25,4,"[7.25, 1.25]",0,E
29.3,4,"[7.25, 1.25]",0,E
