ts,status,currentCoord,speed,orientation
2.5,5,"[1.5, 2.25]",0,E
2.55,5,"[1.50375, 2.25]",0.075,E
2.6,5,"[1.51125, 2.25]",0.15,E
2.65,5,"[1.5225, 2.25]",0.225,E
2.7,5,"[1.5374999999999999, 2.25]",0.3,E
2.75,5,"[1.55625, 2.25]",0.375,E
2.8,5,"[1.5787499999999999, 2.25]",0.45,E
2.85,5,"[1.605, 2.25]",0.525,E
2.9,5,"[1.635, 2.25]",0.6,E
2.95,5,"[1.6612500000000001, 2.25]",0.525,E
3.0,5,"[1.68375, 2.25]",0.45,E
3.05,5,"[1.7025000000000001, 2.25]",0.375,E
3.1,5,"[1.7175, 2.25]",0.3,E
3.15,5,"[1.72875, 2.25]",0.225,E
3.2,5,"[1.75, 2.25]",0,E
3.25,5,"[1.75, 2.25]",0,E
3.3,5,"[1.75, 2.25]",0,E
3.35,5,"[1.75, 2.25]",0,E
3.4,5,"[1.75, 2.25]",0,E
3.45,5,"[1.75, 2.25]",0,E
3.5,5,"[1.75, 2.25]",0,E
3.55,5,"[1.75, 2.25]",0,E
3.6,5,"[1.75, 2.25]",0,E
3.65,5,"[1.75, 2.25]",0,E
3.7,5,"[1.75, 2.25]",0,E
3.75,5,"[1.75, 2.25]",0,S
3.8,5,"[1.75, 2.24625]",0.075,S
3.85,5,"[1.75, 2.23875]",0.15,S
3.9,5,"[1.75, 2.2275]",0.225,S
3.95,5,"[1.75, 2.2125]",0.3,S
4.0,5,"[1.75, 2.19375]",0.375,S
4.05,5,"[1.75, 2.17125]",0.45,S
4.1,5,"[1.75, 2.145]",0.525,S
4.15,5,"[1.75, 2.115]",0.6,S
4.2,5,"[1.75, 2.0812500000000003]",0.675,S
4.25,5,"[1.75, 2.04375]",0.75,S
4.3,5,"[1.75, 2.0]",0.825,S
4.35,5,"[1.75, 1.9625]",0.75,S
4.4,5,"[1.75, 1.92875]",0.675,S
4.45,5,"[1.75, 1.8912499999999999]",0.75,S
4.5,5,"[1.75, 1.8575]",0.675,S
4.55,5,"[1.75, 1.8275]",0.6,S
4.6,5,"[1.75, 1.8012499999999998]",0.525,S
4.65,5,"[1.75, 1.7787499999999998]",0.45,S
4.7,5,"[1.75, 1.75]",0,S
4.75,5,"[1.75, 1.75]",0,S
4.8,5,"[1.75, 1.75]",0,S
4.85,5,"[1.75, 1.75]",0,S
4.9,5,"[1.75, 1.75]",0,S
4.95,5,"[1.75, 1.75]",0,S
5.0,5,"[1.75, 1.75]",0,S
5.05,5,"[1.75, 1.75]",0,S
5.1,5,"[1.75, 1.75]",0,S
5.15,5,"[1.75, 1.75]",0,S
5.2,5,"[1.75, 1.75]",0,S
5.25,5,"[1.75, 1.75]",0,E
5.3,5,"[1.75375, 1.75]",0.075,E
5.35,5,"[1.76125, 1.75]",0.15,E
5.4,5,"[1.7725, 1.75]",0.225,E
5.45,5,"[1.7874999999999999, 1.75]",0.3,E
5.5,5,"[1.80625, 1.75]",0.375,E
5.55,5,"[1.8287499999999999, 1.75]",0.45,E
5.6,5,"[1.855, 1.75]",0.525,E
5.65,5,"[1.885, 1.75]",0.6,E
5.7,5,"[1.91875, 1.75]",0.675,E
5.75,5,"[1.95625, 1.75]",0.75,E
5.8,5,"[2.0, 1.75]",0.825,E
5.85,5,"[2.045, 1.75]",0.9,E
5.9,5,"[2.09375, 1.75]",0.975,E
5.95,5,"[2.14625, 1.75]",1.05,E
6.0,5,"[2.25, 1.75]",1.125,E
6.05,5,"[2.31, 1.75]",1.2,E
6.1,5,"[2.3737500000000002, 1.75]",1.275,E
6.15,5,"[2.5, 1.75]",1.35,E
6.2,5,"[2.5675, 1.75]",1.35,E
6.25,5,"[2.635, 1.75]",1.35,E
6.3,5,"[2.75, 1.75]",1.35,E
6.35,5,"[2.81375, 1.75]",1.275,E
6.4,5,"[2.8737500000000002, 1.75]",1.2,E
6.45,5,"[2.93, 1.75]",1.125,E
6.5,5,"[3.0, 1.75]",1.05,E
6.55,5,"[3.04875, 1.75]",0.975,E
6.6,5,"[3.09375, 1.75]",0.9,E
6.65,5,"[3.135, 1.75]",0.825,E
6.7,5,"[3.1725, 1.75]",0.75,E
6.75,5,"[3.25, 1.75]",0.825,E
6.8,5,"[3.29125, 1.75]",0.825,E
6.85,5,"[3.32875, 1.75]",0.75,E
6.9,5,"[3.3625, 1.75]",0.675,E
6.95,5,"[3.3924999999999996, 1.75]",0.6,E
7.0,5,"[3.4187499999999997, 1.75]",0.525,E
7.05,5,"[3.4412499999999997, 1.75]",0.45,E
7.1,5,"[3.4599999999999995, 1.75]",0.375,E
7.15,5,"[3.4749999999999996, 1.75]",0.3,E
7.2,5,"[3.4862499999999996, 1.75]",0.225,E
7.25,5,"[3.5, 1.75]",0.15,E
7.3,5,"[3.5, 1.75]",0,E
7.35,5,"[3.5, 1.75]",0,E
7.4,5,"[3.5, 1.75]",0,E
7.45,5,"[3.5, 1.75]",0,E
7.5,5,"[3.5, 1.75]",0,E
7.55,5,"[3.5, 1.75]",0,E
7.6,5,"[3.5, 1.75]",0,E
7.65,5,"[3.5, 1.75]",0,E
7.7,5,"[3.5, 1.75]",0,E
7.75,5,"[3.5, 1.75]",0,E
7.8,5,"[3.5, 1.75]",0,E
7.85,5,"[3.5, 1.75]",0,E
7.9,5,"[3.5, 1.75]",0,E
7.95,5,"[3.5, 1.75]",0,E
8.0,5,"[3.5, 1.75]",0,E
8.05,5,"[3.5, 1.75]",0,E
8.1,5,"[3.5, 1.75]",0,E
8.15,5,"[3.5, 1.75]",0,E
8.2,5,"[3.5, 1.75]",0,E
8.25,5,"[3.5, 1.75]",0,E
8.3,5,"[3.5, 1.75]",0,E
8.35,5,"[3.5, 1.75]",0,E
8.4,5,"[3.5, 1.75]",0,E
8.45,5,"[3.5, 1.75]",0,E
8.5,5,"[3.5, 1.75]",0,E
8.55,5,"[3.5, 1.75]",0,E
8.6,5,"[3.5, 1.75]",0,E
8.65,5,"[3.5, 1.75]",0,E
8.7,5,"[3.5, 1.75]",0,E
8.75,5,"[3.5, 1.75]",0,E
8.8,5,"[3.5, 1.75]",0,E
8.85,5,"[3.5, 1.75]",0,E
8.9,5,"[3.5, 1.75]",0,E
8.95,5,"[3.5, 1.75]",0,E
9.0,5,"[3.5, 1.75]",0,E
9.05,5,"[3.5, 1.75]",0,E
9.1,5,"[3.5, 1.75]",0,E
9.15,5,"[3.5, 1.75]",0,E
9.2,5,"[3.5, 1.75]",0,E
9.25,5,"[3.5, 1.75]",0,E
9.3,5,"[3.5, 1.75]",0,E
9.35,5,"[3.5, 1.75]",0,E
9.4,5,"[3.5, 1.75]",0,E
9.45,5,"[3.5, 1.75]",0,E
9.5,5,"[3.5, 1.75]",0,E
9.55,5,"[3.5, 1.75]",0,E
9.6,5,"[3.5, 1.75]",0,E
9.65,5,"[3.5, 1.75]",0,E
9.7,5,"[3.5, 1.75]",0,E
9.75,5,"[3.5, 1.75]",0,E
9.8,5,"[3.5, 1.75]",0,E
9.85,5,"[3.5, 1.75]",0,E
9.9,5,"[3.5, 1.75]",0,E
9.95,5,"[3.5, 1.75]",0,E
10.0,5,"[3.5, 1.75]",0,E
10.05,5,"[3.5, 1.75]",0,E
10.1,5,"[3.5, 1.75]",0,E
10.15,5,"[3.5, 1.75]",0,E
10.2,5,"[3.5, 1.75]",0,E
10.25,5,"[3.5, 1.75]",0,E
10.3,5,"[3.5, 1.75]",0,E
10.35,5,"[3.5, 1.75]",0,E
10.4,5,"[3.5, 1.75]",0,E
10.45,5,"[3.5, 1.75]",0,E
10.5,5,"[3.5, 1.75]",0,E
10.55,5,"[3.5, 1.75]",0,E
10.6,5,"[3.5, 1.75]",0,E
10.65,5,"[3.5, 1.75]",0,E
10.7,5,"[3.5, 1.75]",0,E
10.75,5,"[3.5, 1.75]",0,E
10.8,5,"[3.5, 1.75]",0,E
10.85,5,"[3.5, 1.75]",0,E
10.9,5,"[3.5, 1.75]",0,E
10.95,5,"[3.50375, 1.75]",0.075,E
11.0,5,"[3.51125, 1.75]",0.15,E
11.05,5,"[3.5225, 1.75]",0.225,E
11.1,5,"[3.5375, 1.75]",0.3,E
11.15,5,"[3.55625, 1.75]",0.375,E
11.2,5,"[3.57875, 1.75]",0.45,E
11.25,5,"[3.605, 1.75]",0.525,E
11.3,5,"[3.635, 1.75]",0.6,E
11.35,5,"[3.6687499999999997, 1.75]",0.675,E
11.4,5,"[3.70625, 1.75]",0.75,E
11.45,5,"[3.75, 1.75]",0.825,E
11.5,5,"[3.795, 1.75]",0.9,E
11.55,5,"[3.84, 1.75]",0.9,E
11.6,5,"[3.885, 1.75]",0.9,E
11.65,5,"[3.9299999999999997, 1.75]",0.9,E
11.7,5,"[4.0, 1.75]",0.975,E
11.75,5,"[4.04875, 1.75]",0.975,E
11.8,5,"[4.0975, 1.75]",0.975,E
11.85,5,"[4.14625, 1.75]",0.975,E
11.9,5,"[4.195, 1.75]",0.975,E
11.95,5,"[4.25, 1.75]",1.05,E
12.0,5,"[4.3025, 1.75]",1.05,E
12.05,5,"[4.355, 1.75]",1.05,E
12.1,5,"[4.407500000000001, 1.75]",1.05,E
12.15,5,"[4.5, 1.75]",0.975,E
12.2,5,"[4.545, 1.75]",0.9,E
12.25,5,"[4.58625, 1.75]",0.825,E
12.3,5,"[4.63125, 1.75]",0.9,E
12.35,5,"[4.67625, 1.75]",0.9,E
12.4,5,"[4.75, 1.75]",0.9,E
12.45,5,"[4.79125, 1.75]",0.825,E
12.5,5,"[4.83625, 1.75]",0.9,E
12.55,5,"[4.88125, 1.75]",0.9,E
12.6,5,"[4.92625, 1.75]",0.9,E
12.65,5,"[5.0, 1.75]",0.9,E
12.7,5,"[5.04125, 1.75]",0.825,E
12.75,5,"[5.078749999999999, 1.75]",0.75,E
12.8,5,"[5.1125, 1.75]",0.675,E
12.85,5,"[5.1425, 1.75]",0.6,E
12.9,5,"[5.16875, 1.75]",0.525,E
12.95,5,"[5.19875, 1.75]",0.6,E
13.0,5,"[5.25, 1.75]",0.675,E
13.05,5,"[5.28375, 1.75]",0.675,E
13.1,5,"[5.317500000000001, 1.75]",0.675,E
13.15,5,"[5.351250000000001, 1.75]",0.675,E
13.2,5,"[5.381250000000001, 1.75]",0.6,E
13.25,5,"[5.4075000000000015, 1.75]",0.525,E
13.3,5,"[5.433750000000002, 1.75]",0.525,E
13.35,5,"[5.456250000000002, 1.75]",0.45,E
13.4,5,"[5.475000000000001, 1.75]",0.375,E
13.45,5,"[5.5, 1.75]",0.3,E
13.5,5,"[5.5, 1.75]",0,E
13.55,5,"[5.5, 1.75]",0,E
13.6,5,"[5.5, 1.75]",0,E
13.65,5,"[5.5, 1.75]",0,E
13.7,5,"[5.5, 1.75]",0,E
13.75,5,"[5.5, 1.75]",0,E
13.8,5,"[5.5, 1.75]",0,E
13.85,5,"[5.5, 1.75]",0,E
13.9,5,"[5.5, 1.75]",0,E
13.95,5,"[5.5, 1.75]",0,E
14.0,5,"[5.5, 1.75]",0,E
14.05,5,"[5.5, 1.75]",0,E
14.1,5,"[5.5, 1.75]",0,E
14.15,5,"[5.5, 1.75]",0,E
14.2,5,"[5.5, 1.75]",0,E
14.25,5,"[5.5, 1.75]",0,E
14.3,5,"[5.5, 1.75]",0,E
14.35,5,"[5.5, 1.75]",0,E
14.4,5,"[5.5, 1.75]",0,E
14.45,5,"[5.5, 1.75]",0,E
14.5,5,"[5.5, 1.75]",0,E
14.55,5,"[5.5, 1.75]",0,E
14.6,5,"[5.5, 1.75]",0,E
14.65,5,"[5.5, 1.75]",0,E
14.7,5,"[5.5, 1.75]",0,E
14.75,5,"[5.5, 1.75]",0,E
14.8,5,"[5.5, 1.75]",0,E
14.85,5,"[5.5, 1.75]",0,E
14.9,5,"[5.5, 1.75]",0,E
14.95,5,"[5.5, 1.75]",0,E
15.0,5,"[5.5, 1.75]",0,E
15.05,5,"[5.5, 1.75]",0,E
15.1,5,"[5.5, 1.75]",0,E
15.15,5,"[5.5, 1.75]",0,E
15.2,5,"[5.5, 1.75]",0,E
15.25,5,"[5.5, 1.75]",0,E
15.3,5,"[5.5, 1.75]",0,E
15.35,5,"[5.5, 1.75]",0,E
15.4,5,"[5.5, 1.75]",0,E
15.45,5,"[5.5, 1.75]",0,E
15.5,5,"[5.5, 1.75]",0,E
15.55,5,"[5.5, 1.75]",0,E
15.6,5,"[5.5, 1.75]",0,E
15.65,5,"[5.5, 1.75]",0,E
15.7,5,"[5.5, 1.75]",0,E
15.75,5,"[5.5, 1.75]",0,E
15.8,5,"[5.5, 1.75]",0,E
15.85,5,"[5.5, 1.75]",0,E
15.9,5,"[5.5, 1.75]",0,E
15.95,5,"[5.5, 1.75]",0,E
16.0,5,"[5.5, 1.75]",0,E
16.05,5,"[5.5, 1.75]",0,E
16.1,5,"[5.5, 1.75]",0,E
16.15,5,"[5.5, 1.75]",0,E
16.2,5,"[5.5, 1.75]",0,E
16.25,5,"[5.5, 1.75]",0,E
16.3,5,"[5.5, 1.75]",0,E
16.35,5,"[5.5, 1.75]",0,E
16.4,5,"[5.5, 1.75]",0,E
16.45,5,"[5.5, 1.75]",0,E
16.5,5,"[5.5, 1.75]",0,E
16.55,5,"[5.5, 1.75]",0,E
16.6,5,"[5.5, 1.75]",0,E
16.65,5,"[5.5, 1.75]",0,E
16.7,5,"[5.5, 1.75]",0,E
16.75,5,"[5.5, 1.75]",0,E
16.8,5,"[5.5, 1.75]",0,E
16.85,5,"[5.5, 1.75]",0,E
16.9,5,"[5.50375, 1.75]",0.075,E
16.95,5,"[5.51125, 1.75]",0.15,E
17.0,5,"[5.522500000000001, 1.75]",0.225,E
17.05,5,"[5.5375000000000005, 1.75]",0.3,E
17.1,5,"[5.55625, 1.75]",0.375,E
17.15,5,"[5.57875, 1.75]",0.45,E
17.2,5,"[5.605, 1.75]",0.525,E
17.25,5,"[5.635000000000001, 1.75]",0.6,E
17.3,5,"[5.668750000000001, 1.75]",0.675,E
17.35,5,"[5.706250000000001, 1.75]",0.75,E
17.4,5,"[5.75, 1.75]",0.825,E
17.45,5,"[5.795, 1.75]",0.9,E
17.5,5,"[5.84, 1.75]",0.9,E
17.55,5,"[5.885, 1.75]",0.9,E
17.6,5,"[5.93, 1.75]",0.9,E
17.65,5,"[6.0, 1.75]",0.975,E
17.7,5,"[6.04875, 1.75]",0.975,E
17.75,5,"[6.0975, 1.75]",0.975,E
17.8,5,"[6.14625, 1.75]",0.975,E
17.85,5,"[6.195, 1.75]",0.975,E
17.9,5,"[6.25, 1.75]",1.05,E
17.95,5,"[6.3025, 1.75]",1.05,E
18.0,5,"[6.355, 1.75]",1.05,E
18.05,5,"[6.407500000000001, 1.75]",1.05,E
18.1,5,"[6.5, 1.75]",0.975,E
18.15,5,"[6.545, 1.75]",0.9,E
18.2,5,"[6.58625, 1.75]",0.825,E
18.25,5,"[6.63125, 1.75]",0.9,E
18.3,5,"[6.67625, 1.75]",0.9,E
18.35,5,"[6.75, 1.75]",0.9,E
18.4,5,"[6.79125, 1.75]",0.825,E
18.45,5,"[6.83625, 1.75]",0.9,E
18.5,5,"[6.88125, 1.75]",0.9,E
18.55,5,"[6.92625, 1.75]",0.9,E
18.6,5,"[7.0, 1.75]",0.9,E
18.65,5,"[7.04125, 1.75]",0.825,E
18.7,5,"[7.078749999999999, 1.75]",0.75,E
18.75,5,"[7.1125, 1.75]",0.675,E
18.8,5,"[7.1425, 1.75]",0.6,E
18.85,5,"[7.16875, 1.75]",0.525,E
18.9,5,"[7.19875, 1.75]",0.6,E
18.95,5,"[7.25, 1.75]",0.675,E
19.0,5,"[7.28375, 1.75]",0.675,E
19.05,5,"[7.317500000000001, 1.75]",0.675,E
19.1,5,"[7.351250000000001, 1.75]",0.675,E
19.15,5,"[7.381250000000001, 1.75]",0.6,E
19.2,5,"[7.4075000000000015, 1.75]",0.525,E
19.25,5,"[7.433750000000002, 1.75]",0.525,E
19.3,5,"[7.456250000000002, 1.75]",0.45,E
19.35,5,"[7.475000000000001, 1.75]",0.375,E
19.4,5,"[7.5, 1.75]",0.3,E
19.45,5,"[7.5, 1.75]",0,E
19.5,5,"[7.5, 1.75]",0,E
19.55,5,"[7.5, 1.75]",0,E
19.6,5,"[7.5, 1.75]",0,E
19.65,5,"[7.5, 1.75]",0,E
19.7,5,"[7.5, 1.75]",0,E
19.75,5,"[7.5, 1.75]",0,E
19.8,5,"[7.5, 1.75]",0,E
19.85,5,"[7.5, 1.75]",0,E
19.9,5,"[7.5, 1.75]",0,E
19.95,5,"[7.5, 1.75]",0,E
20.0,5,"[7.5, 1.75]",0,E
20.05,5,"[7.5, 1.75]",0,E
20.1,5,"[7.5, 1.75]",0,E
20.15,5,"[7.5, 1.75]",0,E
20.2,5,"[7.5, 1.75]",0,E
20.25,5,"[7.5, 1.75]",0,E
20.3,5,"[7.5, 1.75]",0,E
20.35,5,"[7.5, 1.75]",0,E
20.4,5,"[7.5, 1.75]",0,E
20.45,5,"[7.5, 1.75]",0,E
20.5,5,"[7.5, 1.75]",0,E
20.55,5,"[7.5, 1.75]",0,E
20.6,5,"[7.5, 1.75]",0,E
20.65,5,"[7.5, 1.75]",0,E
20.7,5,"[7.5, 1.75]",0,E
20.75,5,"[7.5, 1.75]",0,E
20.8,5,"[7.5, 1.75]",0,E
20.85,5,"[7.5, 1.75]",0,E
20.9,5,"[7.5, 1.75]",0,E
20.95,5,"[7.5, 1.75]",0,E
21.0,5,"[7.5, 1.75]",0,E
21.05,5,"[7.5, 1.75]",0,E
21.1,5,"[7.5, 1.75]",0,E
21.15,5,"[7.5, 1.75]",0,E
21.2,5,"[7.5, 1.75]",0,E
21.25,5,"[7.5, 1.75]",0,E
21.3,5,"[7.5, 1.75]",0,E
21.35,5,"[7.5, 1.75]",0,E
21.4,5,"[7.5, 1.75]",0,E
21.45,5,"[7.5, 1.75]",0,E
21.5,5,"[7.5, 1.75]",0,E
21.55,5,"[7.5, 1.75]",0,E
21.6,5,"[7.5, 1.75]",0,E
21.65,5,"[7.5, 1.75]",0,E
21.7,5,"[7.5, 1.75]",0,E
21.75,5,"[7.5, 1.75]",0,E
21.8,5,"[7.5, 1.75]",0,E
21.85,5,"[7.5, 1.75]",0,E
21.9,5,"[7.5, 1.75]",0,E
21.95,5,"[7.5, 1.75]",0,E
22.0,5,"[7.5, 1.75]",0,E
22.05,5,"[7.5, 1.75]",0,E
22.1,5,"[7.5, 1.75]",0,E
22.15,5,"[7.5, 1.75]",0,E
22.2,5,"[7.5, 1.75]",0,E
22.25,5,"[7.5, 1.75]",0,E
22.3,5,"[7.5, 1.75]",0,E
22.35,5,"[7.5, 1.75]",0,E
22.4,5,"[7.5, 1.75]",0,E
22.45,5,"[7.5, 1.75]",0,E
22.5,5,"[7.5, 1.75]",0,E
22.55,5,"[7.5, 1.75]",0,E
22.6,5,"[7.5, 1.75]",0,E
22.65,5,"[7.5, 1.75]",0,E
22.7,5,"[7.5, 1.75]",0,E
22.75,5,"[7.5, 1.75]",0,E
22.8,5,"[7.5, 1.75]",0,E
22.85,5,"[7.50375, 1.75]",0.075,E
22.9,5,"[7.51125, 1.75]",0.15,E
22.95,5,"[7.522500000000001, 1.75]",0.225,E
23.0,5,"[7.5375000000000005, 1.75]",0.3,E
23.05,5,"[7.55625, 1.75]",0.375,E
23.1,5,"[7.57875, 1.75]",0.45,E
23.15,5,"[7.605, 1.75]",0.525,E
23.2,5,"[7.635000000000001, 1.75]",0.6,E
23.25,5,"[7.668750000000001, 1.75]",0.675,E
23.3,5,"[7.706250000000001, 1.75]",0.75,E
23.35,5,"[7.75, 1.75]",0.825,E
23.4,5,"[7.795, 1.75]",0.9,E
23.45,5,"[7.84, 1.75]",0.9,E
23.5,5,"[7.885, 1.75]",0.9,E
23.55,5,"[7.93, 1.75]",0.9,E
23.6,5,"[8.0, 1.75]",0.975,E
23.65,5,"[8.04875, 1.75]",0.975,E
23.7,5,"[8.0975, 1.75]",0.975,E
23.75,5,"[8.14625, 1.75]",0.975,E
23.8,5,"[8.195, 1.75]",0.975,E
23.85,5,"[8.25, 1.75]",1.05,E
23.9,5,"[8.3025, 1.75]",1.05,E
23.95,5,"[8.355, 1.75]",1.05,E
24.0,5,"[8.4075, 1.75]",1.05,E
24.05,5,"[8.5, 1.75]",0.975,E
24.1,5,"[8.545, 1.75]",0.9,E
24.15,5,"[8.58625, 1.75]",0.825,E
24.2,5,"[8.63125, 1.75]",0.9,E
24.25,5,"[8.67625, 1.75]",0.9,E
24.3,5,"[8.75, 1.75]",0.9,E
24.35,5,"[8.79125, 1.75]",0.825,E
24.4,5,"[8.83625, 1.75]",0.9,E
24.45,5,"[8.88125, 1.75]",0.9,E
24.5,5,"[8.92625, 1.75]",0.9,E
24.55,5,"[9.0, 1.75]",0.9,E
24.6,5,"[9.04125, 1.75]",0.825,E
24.65,5,"[9.07875, 1.75]",0.75,E
24.7,5,"[9.112499999999999, 1.75]",0.675,E
24.75,5,"[9.142499999999998, 1.75]",0.6,E
24.8,5,"[9.168749999999998, 1.75]",0.525,E
24.85,5,"[9.198749999999997, 1.75]",0.6,E
24.9,5,"[9.25, 1.75]",0.675,E
24.95,5,"[9.28375, 1.75]",0.675,E
25.0,5,"[9.317499999999999, 1.75]",0.675,E
25.05,5,"[9.351249999999999, 1.75]",0.675,E
25.1,5,"[9.381249999999998, 1.75]",0.6,E
25.15,5,"[9.407499999999997, 1.75]",0.525,E
25.2,5,"[9.433749999999996, 1.75]",0.525,E
25.25,5,"[9.456249999999997, 1.75]",0.45,E
25.3,5,"[9.474999999999998, 1.75]",0.375,E
25.35,5,"[9.5, 1.75]",0.3,E
25.4,5,"[9.5, 1.75]",0,E
25.45,5,"[9.5, 1.75]",0,E
25.5,5,"[9.5, 1.75]",0,E
25.55,5,"[9.5, 1.75]",0,E
25.6,5,"[9.5, 1.75]",0,E
25.65,5,"[9.5, 1.75]",0,E
25.7,5,"[9.5, 1.75]",0,E
25.75,5,"[9.5, 1.75]",0,E
25.8,5,"[9.5, 1.75]",0,E
25.85,5,"[9.5, 1.75]",0,E
25.9,5,"[9.5, 1.75]",0,E
25.95,5,"[9.5, 1.75]",0,E
26.0,5,"[9.5, 1.75]",0,E
26.05,5,"[9.5, 1.75]",0,E
26.1,5,"[9.5, 1.75]",0,E
26.15,5,"[9.5, 1.75]",0,E
26.2,5,"[9.5, 1.75]",0,E
26.25,5,"[9.5, 1.75]",0,E
26.3,5,"[9.5, 1.75]",0,E
26.35,5,"[9.5, 1.75]",0,E
26.4,5,"[9.5, 1.75]",0,E
26.45,5,"[9.5, 1.75]",0,E
26.5,5,"[9.5, 1.75]",0,E
26.55,5,"[9.5, 1.75]",0,E
26.6,5,"[9.5, 1.75]",0,E
26.65,5,"[9.5, 1.75]",0,E
26.7,5,"[9.5, 1.75]",0,E
26.75,5,"[9.5, 1.75]",0,E
26.8,5,"[9.5, 1.75]",0,E
26.85,5,"[9.5, 1.75]",0,E
26.9,5,"[9.5, 1.75]",0,E
26.95,5,"[9.5, 1.75]",0,E
27.0,5,"[9.5, 1.75]",0,E
27.05,5,"[9.5, 1.75]",0,E
27.1,5,"[9.5, 1.75]",0,E
27.15,5,"[9.5, 1.75]",0,E
27.2,5,"[9.5, 1.75]",0,E
27.25,5,"[9.5, 1.75]",0,E
27.3,5,"[9.5, 1.75]",0,E
27.35,5,"[9.5, 1.75]",0,E
27.4,5,"[9.5, 1.75]",0,E
27.45,5,"[9.5, 1.75]",0,E
27.5,5,"[9.5, 1.75]",0,E
27.55,5,"[9.5, 1.75]",0,E
27.6,5,"[9.5, 1.75]",0,E
27.65,5,"[9.5, 1.75]",0,E
27.7,5,"[9.5, 1.75]",0,E
27.75,5,"[9.5, 1.75]",0,E
27.8,5,"[9.5, 1.75]",0,E
27.85,5,"[9.5, 1.75]",0,E
27.9,5,"[9.5, 1.75]",0,E
27.95,5,"[9.5, 1.75]",0,E
28.0,5,"[9.5, 1.75]",0,E
28.05,5,"[9.5, 1.75]",0,E
28.1,5,"[9.5, 1.75]",0,E
28.15,5,"[9.5, 1.75]",0,E
28.2,5,"[9.5, 1.75]",0,E
28.25,5,"[9.5, 1.75]",0,E
28.3,5,"[9.5, 1.75]",0,E
28.35,5,"[9.5, 1.75]",0,E
28.4,5,"[9.5, 1.75]",0,E
28.45,5,"[9.5, 1.75]",0,E
28.5,5,"[9.5, 1.75]",0,E
28.55,5,"[9.5, 1.75]",0,E
28.6,5,"[9.5, 1.75]",0,E
28.65,5,"[9.5, 1.75]",0,E
28.7,5,"[9.5, 1.75]",0,E
28.75,5,"[9.5, 1.75]",0,E
28.8,5,"[9.5, 1.75]",0,E
28.85,5,"[9.5, 1.75]",0,E
28.9,5,"[9.5, 1.75]",0,E
28.95,5,"[9.5, 1.75]",0,E
29.0,5,"[9.5, 1.75]",0,E
29.05,5,"[9.5, 1.75]",0,E
29.1,5,"[9.5, 1.75]",0,E
29.15,5,"[9.5, 1.75]",0,E
29.2,5,"[9.5, 1.75]",0,E
29.25,5,"[9.5, 1.75]",0,E
29.3,5,"[9.50375, 1.75]",0.075,E
29.35,5,"[9.51125, 1.75]",0.15,E
29.4,5,"[9.5225, 1.75]",0.225,E
29.45,5,"[9.537500000000001, 1.75]",0.3,E
29.5,5,"[9.556250000000002, 1.75]",0.375,E
29.55,5,"[9.578750000000003, 1.75]",0.45,E
