ts,status,currentCoord,speed,orientation
12.05,5,"[1.6687500000000002, 1.25]",0.525,E
12.1,5,"[1.6912500000000001, 1.25]",0.45,E
12.15,5,"[1.7100000000000002, 1.25]",0.375,E
12.2,5,"[1.725, 1.25]",0.3,E
12.25,5,"[1.73625, 1.25]",0.225,E
12.3,5,"[1.75, 1.25]",0.15,E
12.35,5,"[1.75, 1.25]",0,E
12.4,5,"[1.75, 1.25]",0,E
12.45,5,"[1.75, 1.25]",0,E
12.5,5,"[1.75, 1.25]",0,E
12.55,5,"[1.75, 1.25]",0,E
12.6,5,"[1.75, 1.25]",0,E
12.65,5,"[1.75, 1.25]",0,E
12.7,5,"[1.75, 1.25]",0,E
12.75,5,"[1.75, 1.25]",0,E
12.8,5,"[1.75, 1.25]",0,E
12.85,5,"[1.75, 1.25]",0,E
12.9,5,"[1.75, 1.25]",0,E
12.95,5,"[1.75, 1.25]",0,E
13.0,5,"[1.75, 1.25]",0,E
13.05,5,"[1.75, 1.25]",0,E
13.1,5,"[1.75, 1.25]",0,E
13.15,5,"[1.75, 1.25]",0,E
13.2,5,"[1.75, 1.25]",0,E
13.25,5,"[1.75, 1.25]",0,E
13.3,5,"[1.75, 1.25]",0,E
13.35,5,"[1.75, 1.25]",0,E
13.4,5,"[1.75, 1.25]",0,E
13.45,5,"[1.75, 1.25]",0,E
13.5,5,"[1.75, 1.25]",0,E
13.55,5,"[1.75, 1.25]",0,E
13.6,5,"[1.75, 1.25]",0,E
13.65,5,"[1.75, 1.25]",0,E
13.7,5,"[1.75, 1.25]",0,E
13.75,5,"[1.75, 1.25]",0,E
13.8,5,"[1.75, 1.25]",0,E
13.85,5,"[1.75, 1.25]",0,E
13.9,5,"[1.75, 1.25]",0,E
13.95,5,"[1.75, 1.25]",0,E
14.0,5,"[1.75, 1.25]",0,E
14.05,5,"[1.75, 1.25]",0,E
14.1,5,"[1.75, 1.25]",0,E
14.15,5,"[1.75, 1.25]",0,E
14.2,5,"[1.75, 1.25]",0,E
14.25,5,"[1.75, 1.25]",0,E
14.3,5,"[1.75, 1.25]",0,E
14.35,5,"[1.75, 1.25]",0,E
14.4,5,"[1.75, 1.25]",0,E
14.45,5,"[1.75, 1.25]",0,E
14.5,5,"[1.75, 1.25]",0,E
14.55,5,"[1.75, 1.25]",0,E
14.6,5,"[1.75, 1.25]",0,E
14.65,5,"[1.75, 1.25]",0,E
14.7,5,"[1.75, 1.25]",0,E
14.75,5,"[1.75, 1.25]",0,E
14.8,5,"[1.75, 1.25]",0,E
14.85,5,"[1.75, 1.25]",0,E
14.9,5,"[1.75, 1.25]",0,E
14.95,5,"[1.75, 1.25]",0,E
15.0,5,"[1.75, 1.25]",0,E
15.05,5,"[1.75, 1.25]",0,E
15.1,5,"[1.75375, 1.25]",0.075,E
15.15,5,"[1.76125, 1.25]",0.15,E
15.2,5,"[1.7725, 1.25]",0.225,E
15.25,5,"[1.7874999999999999, 1.25]",0.3,E
15.3,5,"[1.80625, 1.25]",0.375,E
15.35,5,"[1.8287499999999999, 1.25]",0.45,E
15.4,5,"[1.855, 1.25]",0.525,E
15.45,5,"[1.885, 1.25]",0.6,E
15.5,5,"[1.9112500000000001, 1.25]",0.525,E
15.55,5,"[1.93375, 1.25]",0.45,E
15.6,5,"[1.9525000000000001, 1.25]",0.375,E
15.65,5,"[1.9675, 1.25]",0.3,E
15.7,5,"[1.97875, 1.25]",0.225,E
15.75,5,"[2.0, 1.25]",0,E
15.8,5,"[2.0, 1.25]",0,E
15.85,5,"[2.0, 1.25]",0,E
15.9,5,"[2.0, 1.25]",0,E
15.95,5,"[2.0, 1.25]",0,E
16.0,5,"[2.0, 1.25]",0,E
16.05,5,"[2.0, 1.25]",0,E
16.1,5,"[2.0, 1.25]",0,E
16.15,5,"[2.0, 1.25]",0,E
16.2,5,"[2.0, 1.25]",0,E
16.25,5,"[2.0, 1.25]",0,E
16.3,5,"[2.0, 1.25]",0,N
16.35,5,"[2.0, 1.25375]",0.075,N
16.4,5,"[2.0, 1.26125]",0.15,N
16.45,5,"[2.0, 1.2725]",0.225,N
16.5,5,"[2.0, 1.2874999999999999]",0.3,N
16.55,5,"[2.0, 1.30625]",0.375,N
16.6,5,"[2.0, 1.3287499999999999]",0.45,N
16.65,5,"[2.0, 1.355]",0.525,N
16.7,5,"[2.0, 1.385]",0.6,N
16.75,5,"[2.0, 1.41875]",0.675,N
16.8,5,"[2.0, 1.45625]",0.75,N
16.85,5,"[2.0, 1.5]",0.825,N
16.9,5,"[2.0, 1.5375]",0.75,N
16.95,5,"[2.0, 1.57125]",0.675,N
17.0,5,"[2.0, 1.6087500000000001]",0.75,N
17.05,5,"[2.0, 1.6425]",0.675,N
17.1,5,"[2.0, 1.6725]",0.6,N
17.15,5,"[2.0, 1.6987500000000002]",0.525,N
17.2,5,"[2.0, 1.7212500000000002]",0.45,N
17.25,5,"[2.0, 1.75]",0,N
17.3,5,"[2.0, 1.75]",0,N
17.35,5,"[2.0, 1.75]",0,N
17.4,5,"[2.0, 1.75]",0,N
17.45,5,"[2.0, 1.75]",0,N
17.5,5,"[2.0, 1.75]",0,N
17.55,5,"[2.0, 1.75]",0,N
17.6,5,"[2.0, 1.75]",0,N
17.65,5,"[2.0, 1.75]",0,N
17.7,5,"[2.0, 1.75]",0,N
17.75,5,"[2.0, 1.75]",0,N
17.8,5,"[2.0, 1.75]",0,E
17.85,5,"[2.00375, 1.75]",0.075,E
17.9,5,"[2.01125, 1.75]",0.15,E
17.95,5,"[2.0225, 1.75]",0.225,E
18.0,5,"[2.0375, 1.75]",0.3,E
18.05,5,"[2.05625, 1.75]",0.375,E
18.1,5,"[2.07875, 1.75]",0.45,E
18.15,5,"[2.105, 1.75]",0.525,E
18.2,5,"[2.135, 1.75]",0.6,E
18.25,5,"[2.1687499999999997, 1.75]",0.675,E
18.3,5,"[2.20625, 1.75]",0.75,E
18.35,5,"[2.25, 1.75]",0.825,E
18.4,5,"[2.295, 1.75]",0.9,E
18.45,5,"[2.34375, 1.75]",0.975,E
18.5,5,"[2.39625, 1.75]",1.05,E
18.55,5,"[2.5, 1.75]",1.125,E
18.6,5,"[2.56, 1.75]",1.2,E
18.65,5,"[2.6237500000000002, 1.75]",1.275,E
18.7,5,"[2.75, 1.75]",1.35,E
18.75,5,"[2.81375, 1.75]",1.275,E
18.8,5,"[2.8737500000000002, 1.75]",1.2,E
18.85,5,"[2.93, 1.75]",1.125,E
18.9,5,"[3.0, 1.75]",1.05,E
18.95,5,"[3.04875, 1.75]",0.975,E
19.0,5,"[3.09375, 1.75]",0.9,E
19.05,5,"[3.135, 1.75]",0.825,E
19.1,5,"[3.1725, 1.75]",0.75,E
19.15,5,"[3.20625, 1.75]",0.675,E
19.2,5,"[3.25, 1.75]",0,E
19.25,5,"[3.25, 1.75]",0,E
19.3,5,"[3.25, 1.75]",0,E
19.35,5,"[3.25, 1.75]",0,E
19.4,5,"[3.25, 1.75]",0,E
19.45,5,"[3.25, 1.75]",0,E
19.5,5,"[3.25, 1.75]",0,E
19.55,5,"[3.25, 1.75]",0,E
19.6,5,"[3.25, 1.75]",0,E
19.65,5,"[3.25, 1.75]",0,E
19.7,5,"[3.25, 1.75]",0,E
19.75,5,"[3.25, 1.75]",0,S
19.8,5,"[3.25, 1.74625]",0.075,S
19.85,5,"[3.25, 1.73875]",0.15,S
19.9,5,"[3.25, 1.7275]",0.225,S
19.95,5,"[3.25, 1.7125000000000001]",0.3,S
20.0,5,"[3.25, 1.69375]",0.375,S
20.05,5,"[3.25, 1.6712500000000001]",0.45,S
20.1,5,"[3.25, 1.645]",0.525,S
20.15,5,"[3.25, 1.615]",0.6,S
20.2,5,"[3.25, 1.58125]",0.675,S
20.25,5,"[3.25, 1.54375]",0.75,S
20.3,5,"[3.25, 1.5]",0.825,S
20.35,5,"[3.25, 1.4625]",0.75,S
20.4,5,"[3.25, 1.42875]",0.675,S
20.45,5,"[3.25, 1.3912499999999999]",0.75,S
20.5,5,"[3.25, 1.3575]",0.675,S
20.55,5,"[3.25, 1.3275]",0.6,S
20.6,5,"[3.25, 1.3012499999999998]",0.525,S
20.65,5,"[3.25, 1.2787499999999998]",0.45,S
20.7,5,"[3.25, 1.25]",0,S
20.75,5,"[3.25, 1.25]",0,S
20.8,5,"[3.25, 1.25]",0,S
20.85,5,"[3.25, 1.25]",0,S
20.9,5,"[3.25, 1.25]",0,S
20.95,5,"[3.25, 1.25]",0,S
21.0,5,"[3.25, 1.25]",0,S
21.05,5,"[3.25, 1.25]",0,S
21.1,5,"[3.25, 1.25]",0,S
21.15,5,"[3.25, 1.25]",0,S
21.2,5,"[3.25, 1.25]",0,S
21.25,5,"[3.25, 1.25]",0,E
21.3,5,"[3.25375, 1.25]",0.075,E
21.35,5,"[3.26125, 1.25]",0.15,E
21.4,5,"[3.2725, 1.25]",0.225,E
21.45,5,"[3.2875, 1.25]",0.3,E
21.5,5,"[3.30625, 1.25]",0.375,E
21.55,5,"[3.32875, 1.25]",0.45,E
21.6,5,"[3.355, 1.25]",0.525,E
21.65,5,"[3.385, 1.25]",0.6,E
21.7,5,"[3.4187499999999997, 1.25]",0.675,E
21.75,5,"[3.45625, 1.25]",0.75,E
21.8,5,"[3.5, 1.25]",0.825,E
21.85,5,"[3.545, 1.25]",0.9,E
21.9,5,"[3.59375, 1.25]",0.975,E
21.95,5,"[3.64625, 1.25]",1.05,E
22.0,5,"[3.75, 1.25]",1.125,E
22.05,5,"[3.81, 1.25]",1.2,E
22.1,5,"[3.8737500000000002, 1.25]",1.275,E
22.15,5,"[4.0, 1.25]",1.35,E
22.2,5,"[4.07125, 1.25]",1.425,E
22.25,5,"[4.14625, 1.25]",1.5,E
22.3,5,"[4.25, 1.25]",1.5,E
22.35,5,"[4.325, 1.25]",1.5,E
22.4,5,"[4.4, 1.25]",1.5,E
22.45,5,"[4.5, 1.25]",1.5,E
22.5,5,"[4.575, 1.25]",1.5,E
22.55,5,"[4.65, 1.25]",1.5,E
22.6,5,"[4.75, 1.25]",1.5,E
22.65,5,"[4.825, 1.25]",1.5,E
22.7,5,"[4.9, 1.25]",1.5,E
22.75,5,"[5.0, 1.25]",1.5,E
22.8,5,"[5.075, 1.25]",1.5,E
22.85,5,"[5.15, 1.25]",1.5,E
22.9,5,"[5.25, 1.25]",1.5,E
22.95,5,"[5.325, 1.25]",1.5,E
23.0,5,"[5.4, 1.25]",1.5,E
23.05,5,"[5.5, 1.25]",1.5,E
23.1,5,"[5.575, 1.25]",1.5,E
23.15,5,"[5.65, 1.25]",1.5,E
23.2,5,"[5.75, 1.25]",1.5,E
23.25,5,"[5.825, 1.25]",1.5,E
23.3,5,"[5.9, 1.25]",1.5,E
23.35,5,"[6.0, 1.25]",1.5,E
23.4,5,"[6.075, 1.25]",1.5,E
23.45,5,"[6.15, 1.25]",1.5,E
23.5,5,"[6.25, 1.25]",1.5,E
23.55,5,"[6.325, 1.25]",1.5,E
23.6,5,"[6.4, 1.25]",1.5,E
23.65,5,"[6.5, 1.25]",1.5,E
23.7,5,"[6.575, 1.25]",1.5,E
23.75,5,"[6.65, 1.25]",1.5,E
23.8,5,"[6.75, 1.25]",1.5,E
23.85,5,"[6.825, 1.25]",1.5,E
23.9,5,"[6.9, 1.25]",1.5,E
23.95,5,"[7.0, 1.25]",1.5,E
24.0,5,"[7.075, 1.25]",1.5,E
24.05,5,"[7.15, 1.25]",1.5,E
24.1,5,"[7.25, 1.25]",1.5,E
24.15,5,"[7.325, 1.25]",1.5,E
24.2,5,"[7.4, 1.25]",1.5,E
24.25,5,"[7.5, 1.25]",1.5,E
24.3,5,"[7.575, 1.25]",1.5,E
24.35,5,"[7.65, 1.25]",1.5,E
24.4,5,"[7.75, 1.25]",1.5,E
24.45,5,"[7.825, 1.25]",1.5,E
24.5,5,"[7.9, 1.25]",1.5,E
24.55,5,"[8.0, 1.25]",1.5,E
24.6,5,"[8.075, 1.25]",1.5,E
24.65,5,"[8.149999999999999, 1.25]",1.5,E
24.7,5,"[8.25, 1.25]",1.5,E
24.75,5,"[8.325, 1.25]",1.5,E
24.8,5,"[8.399999999999999, 1.25]",1.5,E
24.85,5,"[8.5, 1.25]",1.5,E
24.9,5,"[8.575, 1.25]",1.5,E
24.95,5,"[8.649999999999999, 1.25]",1.5,E
25.0,5,"[8.75, 1.25]",1.5,E
25.05,5,"[8.825, 1.25]",1.5,E
25.1,5,"[8.899999999999999, 1.25]",1.5,E
25.15,5,"[9.0, 1.25]",1.5,E
25.2,5,"[9.075, 1.25]",1.5,E
25.25,5,"[9.149999999999999, 1.25]",1.5,E
25.3,5,"[9.25, 1.25]",1.5,E
25.35,5,"[9.325, 1.25]",1.5,E
25.4,5,"[9.399999999999999, 1.25]",1.5,E
25.45,5,"[9.5, 1.25]",1.5,E
25.5,5,"[9.575, 1.25]",1.5,E
25.55,5,"[9.649999999999999, 1.25]",1.5,E
25.6,5,"[9.75, 1.25]",1.5,E
25.65,5,"[9.825, 1.25]",1.5,E
25.7,5,"[9.899999999999999, 1.25]",1.5,E
25.75,5,"[10.0, 1.25]",1.425,E
25.8,5,"[10.0675, 1.25]",1.35,E
25.85,5,"[10.131250000000001, 1.25]",1.275,E
25.9,5,"[10.25, 1.25]",1.2,E
25.95,5,"[10.30625, 1.25]",1.125,E
26.0,5,"[10.35875, 1.25]",1.05,E
26.05,5,"[10.4075, 1.25]",0.975,E
26.1,5,"[10.4525, 1.25]",0.9,E
26.15,5,"[10.5, 1.25]",0.825,E
26.2,5,"[10.5375, 1.25]",0.75,E
26.25,5,"[10.57125, 1.25]",0.675,E
26.3,5,"[10.608749999999999, 1.25]",0.75,E
26.35,5,"[10.642499999999998, 1.25]",0.675,E
26.4,5,"[10.672499999999998, 1.25]",0.6,E
26.45,5,"[10.698749999999997, 1.25]",0.525,E
26.5,5,"[10.721249999999998, 1.25]",0.45,E
26.55,5,"[10.75, 1.25]",0,E
26.6,5,"[10.75, 1.25]",0,E
26.65,5,"[10.75, 1.25]",0,E
26.7,5,"[10.75, 1.25]",0,E
26.75,5,"[10.75, 1.25]",0,E
26.8,5,"[10.75, 1.25]",0,E
26.85,5,"[10.75, 1.25]",0,E
26.9,5,"[10.75, 1.25]",0,E
26.95,5,"[10.75, 1.25]",0,E
27.0,5,"[10.75, 1.25]",0,E
27.05,5,"[10.75, 1.25]",0,E
27.1,5,"[10.75, 1.25]",0,S
27.15,5,"[10.75, 1.24625]",0.075,S
27.2,5,"[10.75, 1.23875]",0.15,S
27.25,5,"[10.75, 1.2275]",0.225,S
27.3,5,"[10.75, 1.2125000000000001]",0.3,S
27.35,5,"[10.75, 1.19375]",0.375,S
27.4,5,"[10.75, 1.1712500000000001]",0.45,S
27.45,5,"[10.75, 1.145]",0.525,S
27.5,5,"[10.75, 1.115]",0.6,S
27.55,5,"[10.75, 1.08125]",0.675,S
27.6,5,"[10.75, 1.04375]",0.75,S
27.65,5,"[10.75, 1.0]",0.825,S
27.7,5,"[10.75, 0.9625]",0.75,S
27.75,5,"[10.75, 0.92875]",0.675,S
27.8,5,"[10.75, 0.89125]",0.75,S
27.85,5,"[10.75, 0.8574999999999999]",0.675,S
27.9,5,"[10.75, 0.8274999999999999]",0.6,S
27.95,5,"[10.75, 0.8012499999999999]",0.525,S
28.0,5,"[10.75, 0.7787499999999999]",0.45,S
28.05,5,"[10.75, 0.75]",0,S
28.1,5,"[10.75, 0.75]",0,S
28.15,5,"[10.75, 0.75]",0,S
28.2,5,"[10.75, 0.75]",0,S
28.25,5,"[10.75, 0.75]",0,S
28.3,5,"[10.75, 0.75]",0,S
28.35,5,"[10.75, 0.75]",0,S
28.4,5,"[10.75, 0.75]",0,S
28.45,5,"[10.75, 0.75]",0,S
28.5,5,"[10.75, 0.75]",0,S
28.55,5,"[10.75, 0.75]",0,S
28.6,5,"[10.75, 0.75]",0,E
28.65,5,"[10.75375, 0.75]",0.075,E
28.7,5,"[10.76125, 0.75]",0.15,E
28.75,5,"[10.7725, 0.75]",0.225,E
28.8,5,"[10.787500000000001, 0.75]",0.3,E
28.85,5,"[10.806250000000002, 0.75]",0.375,E
28.9,5,"[10.828750000000003, 0.75]",0.45,E
28.95,5,"[10.855000000000002, 0.75]",0.525,E
29.0,5,"[10.885000000000002, 0.75]",0.6,E
29.05,5,"[10.918750000000001, 0.75]",0.675,E
29.1,5,"[10.95625, 0.75]",0.75,E
29.15,5,"[11.0, 0.75]",0.825,E
