,time,pickup,dropoff
500,479.8604651,16,1002
501,483.9302326,63,1001
502,484.3953488,18,1001
503,484.8604651,20,1001
504,488.9302326,66,1002
505,489.3953488,48,1001
506,489.3953488,21,1002
507,489.8604651,23,10
508,493.9302326,67,1003
509,494.3953488,26,1002
510,494.8604651,27,1002
511,498.9302326,69,1003
512,499.3953488,29,1002
513,499.8604651,31,1002
514,503.9302326,71,1003
515,504.3953488,33,1003
516,504.8604651,36,1002
517,508.9302326,55,1001
518,509.3953488,38,8
519,509.8604651,73,1002
520,513.9302326,58,1001
521,514.3953488,40,1001
522,514.8604651,76,1002
523,518.9302326,59,1003
524,518.9302326,49,1003
525,519.3953488,41,1002
526,519.8604651,78,1002
527,523.9302326,62,1001
528,523.9302326,52,1002
529,524.3953488,43,1002
530,524.8604651,80,1002
531,528.9302326,63,1003
532,529.3953488,2,1003
533,529.3953488,54,1003
534,529.8604651,4,6
535,533.9302326,65,1003
536,534.3953488,6,1003
537,534.8604651,7,1003
538,538.9302326,68,1003
539,539.3953488,10,1003
540,539.8604651,55,1002
541,539.8604651,12,1002
542,543.9302326,69,8
543,544.3953488,13,1001
544,544.8604651,15,1001
545,548.9302326,71,1003
546,549.3953488,57,1001
547,549.3953488,18,1003
548,549.8604651,19,1002
549,553.9302326,74,1002
550,554.3953488,21,10
551,554.8604651,23,1002
552,558.9302326,76,1002
553,558.9302326,47,1002
554,559.3953488,25,1001
555,559.8604651,77,1002
556,563.9302326,80,1001
557,564.3953488,27,1001
558,564.8604651,60,1003
559,564.8604651,2,1001
560,568.9302326,62,5
561,569.3953488,30,1001
562,569.8604651,3,1003
563,573.9302326,64,1002
564,574.3953488,31,1001
565,574.8604651,6,1003
566,578.9302326,65,1001
567,579.3953488,33,1001
568,579.3953488,49,1002
569,579.8604651,42,8
570,579.8604651,7,1002
571,583.9302326,68,1002
572,584.3953488,36,1002
573,584.8604651,9,1002
574,588.9302326,69,1001
575,589.3953488,52,1003
576,589.3953488,38,1
577,589.8604651,12,7
578,593.9302326,71,1001
579,594.3953488,39,1002
580,594.8604651,14,8
581,598.9302326,73,1002
582,599.3953488,41,1003
583,599.8604651,16,1001
584,603.9302326,75,1002
585,604.3953488,44,1001
586,604.8604651,18,1001
587,608.9302326,78,1001
588,609.3953488,45,1002
589,609.8604651,19,1002
590,613.9302326,79,1003
591,614.3953488,22,1003
592,614.8604651,24,1002
593,618.9302326,2,1002
594,619.3953488,26,1002
595,619.8604651,27,1003
596,623.9302326,54,1003
597,624.3953488,30,5
598,624.8604651,32,1002
599,628.9302326,55,1001
600,629.3953488,33,1003
601,629.8604651,35,1003
602,633.9302326,57,7
603,634.3953488,37,1002
604,634.8604651,3,1002
605,638.9302326,59,1003
606,639.3953488,39,1002
607,639.8604651,6,1001
608,639.8604651,44,1002
609,643.9302326,61,1001
610,644.3953488,42,1001
611,644.8604651,8,1003
612,648.9302326,63,1002
613,649.3953488,43,1002
614,649.8604651,10,1001
615,653.9302326,65,1001
616,654.3953488,46,1003
617,654.8604651,12,1001
618,658.9302326,67,1001
619,659.3953488,14,1003
620,659.8604651,15,1003
621,663.9302326,70,1001
622,664.3953488,18,1001
623,664.8604651,45,1001
624,664.8604651,20,1002
625,668.9302326,72,1003
626,669.3953488,22,1001
627,669.8604651,73,1003
628,673.9302326,47,9
629,674.3953488,24,1
630,674.8604651,75,1003
631,678.9302326,50,1001
632,679.3953488,25,1001
633,679.3953488,52,1003
634,679.8604651,78,1001
635,683.9302326,54,1003
636,684.3953488,42,1002
637,684.3953488,27,2
638,684.8604651,79,1003
639,688.9302326,56,1001
640,689.3953488,29,1001
641,689.8604651,1,1001
642,693.9302326,57,1001
643,694.3953488,32,1003
644,694.8604651,4,1003
645,698.9302326,59,1002
646,699.3953488,33,1002
647,699.8604651,5,1002
648,703.9302326,61,1003
649,704.3953488,36,1001
650,704.8604651,7,1002
651,708.9302326,64,1003
652,709.3953488,37,1001
653,709.8604651,9,1002
654,713.9302326,65,1003
655,714.3953488,40,1003
656,714.3953488,44,1003
657,714.8604651,12,1002
658,718.9302326,46,1003
659,719.3953488,41,1001
660,719.8604651,13,1002
661,723.9302326,48,1002
662,724.8604651,15,1003
663,728.0847943,44,1001
664,728.9302326,50,1002
665,729.8604651,17,1002
666,731.3924866,46,4
667,733.9302326,52,1003
668,734.0,42,1003
669,734.3953488,19,1002
670,734.8604651,67,1003
671,738.9302326,54,1001
672,739.3953488,21,1003
673,739.8604651,70,1003
674,743.9302326,55,1003
675,744.3953488,24,1003
676,744.8604651,72,1001
677,748.9302326,57,1003
678,749.3953488,26,1003
679,749.3953488,60,1003
680,749.8604651,73,1003
681,753.9302326,61,1002
682,754.3953488,28,1002
683,754.8604651,75,4
684,758.9302326,64,1002
685,759.3953488,29,1003
686,759.8604651,78,1003
687,763.9302326,66,1002
688,764.3953488,31,1001
689,764.8604651,80,1003
690,768.9302326,43,1002
691,769.3953488,33,1002
692,769.8604651,2,1001
693,773.9302326,46,1002
694,774.3953488,35,1001
695,774.8604651,3,1002
696,778.9302326,48,1001
697,779.3953488,49,1001
698,779.3953488,38,1002
699,779.8604651,6,1003
700,779.8604651,51,1002
701,783.9302326,54,1001
702,784.3953488,40,1001
703,784.8604651,7,1003
704,785.9452594,46,1002
705,788.9302326,55,9
706,789.3953488,9,1003
707,789.8604651,12,1003
708,792.247585,47,4
709,793.9302326,57,1002
710,794.3953488,13,1002
711,794.8604651,15,1003
712,798.9302326,60,1001
713,799.3953488,18,11
714,799.8604651,68,1002
715,803.9302326,61,1001
716,804.3953488,20,1001
717,804.8604651,69,1002
718,808.9302326,64,1002
719,809.3953488,21,1001
720,809.8604651,71,1003
721,813.9302326,66,1003
722,814.3953488,24,1003
723,814.8604651,73,6
724,815.7030411,67,1001
725,819.3953488,25,1001
726,819.8604651,76,1003
727,820.7660107,70,6
728,824.3953488,27,1003
729,824.5252236,71,1001
730,824.8604651,77,1003
731,825.3241503,74,4
732,829.3953488,29,10
733,829.8604651,50,1002
734,829.8604651,79,5
735,833.7824687,76,1002
736,833.9302326,58,3
737,834.3953488,31,1002
738,834.3953488,52,1001
739,834.8604651,60,1003
740,838.3774597,77,1003
741,838.9302326,53,1
742,839.3953488,34,1003
743,843.9302326,56,1001
744,844.0586762,80,1002
745,844.3953488,36,1003
746,844.8604651,1,1002
747,846.2379249,58,1002
748,848.7345259,59,1002
749,849.3953488,37,1002
750,849.8604651,4,1001
751,854.3953488,40,1
752,854.8604651,6,1002
753,858.9302326,62,1003
754,859.4322004,1,1002
755,859.8604651,8,1001
756,863.9302326,63,1002
757,864.4923077,4,1002
758,864.8604651,10,1003
759,867.5266547,5,13
760,868.9302326,65,1002
761,869.3953488,68,1002
762,869.8604651,12,1002
763,873.9302326,69,1003
764,874.1860465,7,1003
765,874.8604651,14,1003
766,878.9302326,72,1002
767,879.8604651,16,1001
768,880.2940966,11,1003
769,880.5813953,9,1001
770,883.9302326,74,1002
771,884.8604651,18,12
772,888.9302326,75,1003
773,889.0286225,13,1002
774,889.8604651,19,1003
775,893.3173524,15,1003
776,893.9302326,77,1002
777,894.8604651,22,1002
778,897.1860465,17,14
779,898.9302326,79,1003
780,899.8604651,1,1002
781,903.9302326,61,1003
782,904.8604651,3,1002
783,905.3323792,20,1002
784,907.8837209,21,1002
785,908.9302326,64,1
786,909.8604651,6,15
787,913.9302326,65,1001
788,914.3953488,24,1002
789,914.8604651,8,1002
790,918.9302326,68,7
791,919.3953488,26,1002
792,919.8604651,9,1001
793,923.9302326,70,1002
794,924.3953488,28,1001
795,924.8604651,11,1002
796,928.9302326,71,1001
797,929.0847943,68,1002
798,929.3953488,30,1002
799,929.8604651,13,1002
800,933.9302326,74,1002
801,934.3953488,32,1003
802,934.8604651,16,1001
803,938.9302326,75,1003
804,939.3953488,33,1003
805,939.8604651,18,16
806,943.9302326,77,1002
807,944.3953488,36,1003
808,944.8604651,20,1002
809,948.9302326,80,10
810,949.3953488,38,7
811,949.8604651,21,1001
812,954.3953488,39,1001
813,954.3953488,2,1002
814,954.8604651,23,1002
815,959.3953488,4,1003
816,959.8604651,25,1001
817,964.3953488,6,18
818,964.8604651,28,1002
819,967.3871199,23,1001
820,969.3953488,7,1002
821,969.8604651,9,1002
822,972.6948122,26,1003
823,973.9302326,51,1003
824,974.3953488,29,1003
825,974.8604651,11,1001
826,978.983542,28,1001
827,979.3953488,31,1002
828,979.8604651,53,1002
829,979.8604651,14,1002
830,984.3953488,34,1001
831,984.3953488,15,1002
832,984.8604651,18,22
833,988.9302326,55,1002
834,989.3953488,36,1003
835,989.3953488,19,1003
836,989.8604651,22,1003
837,994.3953488,37,1003
838,994.3953488,69,1002
839,994.8604651,23,1001
840,999.3953488,71,1003
841,999.3953488,39,1001
842,999.8604651,25,1003
843,1004.395349,74,1003
844,1004.395349,41,1002
845,1004.860465,27,1002
846,1009.395349,44,1001
847,1009.395349,75,1001
848,1009.860465,30,1003
849,1014.395349,77,1003
850,1014.860465,31,5
851,1019.395349,79,3
852,1019.860465,34,1001
853,1024.860465,36,1003
854,1024.860465,52,1002
855,1025.735957,29,1003
856,1026.968515,32,1001
857,1028.930233,54,1001
858,1029.395349,2,1001
859,1029.860465,3,1002
860,1033.114848,34,1002
861,1034.395349,55,1002
862,1034.395349,37,1001
863,1034.860465,5,24
864,1038.300894,35,8
865,1039.395349,8,1002
866,1039.395349,39,2
867,1039.860465,10,14
868,1044.395349,57,1003
869,1044.395349,42,1003
870,1044.860465,12,10
871,1049.395349,44,1003
872,1049.395349,60,1002
873,1049.860465,13,25
874,1049.860465,61,17
875,1054.395349,63,1003
876,1054.395349,45,1002
877,1054.860465,15,1002
878,1059.395349,66,19
879,1059.395349,48,1002
880,1059.860465,17,26
881,1064.395349,50,1001
882,1064.860465,19,1003
883,1069.395349,52,1001
884,1069.860465,21,1003
885,1074.395349,54,10
886,1074.860465,23,1002
887,1074.860465,43,37
888,1079.395349,67,1003
889,1079.395349,56,1002
890,1079.860465,25,1002
891,1084.395349,38,1003
892,1084.395349,70,1002
893,1084.395349,45,1002
894,1084.860465,27,1001
895,1089.395349,39,1003
896,1089.395349,72,1002
897,1089.860465,29,1002
898,1094.395349,42,1001
899,1094.395349,74,1001
900,1094.860465,31,1001
901,1098.594991,38,1002
902,1099.395349,43,1001
903,1099.395349,58,1001
904,1099.860465,47,1003
905,1099.860465,33,1002
906,1104.395349,46,1001
907,1104.860465,35,1002
908,1109.395349,48,1003
909,1114.395349,50,1001
910,1114.395349,76,1003
911,1114.860465,39,1002
912,1119.395349,51,1003
913,1119.395349,60,1001
914,1119.860465,77,1002
915,1124.395349,61,20
916,1124.395349,63,23
917,1124.395349,53,4
918,1124.860465,79,1001
919,1129.395349,65,21
920,1129.395349,55,1003
921,1129.860465,1,1001
922,1134.395349,58,1001
923,1134.395349,68,1002
924,1134.860465,3,29
925,1135.417174,61,27
926,1139.395349,60,1002
927,1139.395349,70,1001
928,1139.395349,50,1003
929,1139.860465,6,32
930,1142.975313,65,31
931,1144.395349,71,1002
932,1144.860465,8,1003
933,1149.395349,73,1002
934,1149.395349,63,30
935,1149.860465,9,33
936,1154.395349,76,1003
937,1154.860465,12,1002
938,1159.395349,41,7
939,1159.395349,78,1001
940,1159.860465,13,36
941,1164.395349,43,1001
942,1164.395349,45,1003
943,1164.395349,79,35
944,1164.860465,16,1001
945,1169.395349,46,1002
946,1169.395349,2,1002
947,1169.860465,17,13
948,1174.395349,51,1001
949,1174.395349,47,1001
950,1174.395349,47,1003
951,1174.860465,19,1001
952,1179.395349,53,1003
953,1179.395349,49,1003
954,1179.860465,21,1003
955,1179.860465,50,1003
956,1184.395349,56,1002
957,1184.395349,23,1002
958,1184.860465,25,1002
959,1187.646869,51,1001
960,1189.395349,58,1002
961,1189.395349,27,1002
962,1189.860465,30,1003
963,1194.395349,60,1003
964,1194.395349,32,1002
965,1194.860465,4,40
966,1199.395349,34,1003
967,1199.395349,62,28
968,1199.860465,5,17
969,1204.395349,35,8
970,1204.395349,63,39
971,1204.395349,54,1003
972,1204.860465,8,1003
973,1209.395349,66,34
974,1209.395349,38,38
975,1209.860465,56,15
976,1209.860465,9,29
977,1212.852236,62,29
978,1214.395349,39,1003
979,1214.395349,58,1002
980,1214.395349,68,1001
981,1214.860465,11,4
982,1219.395349,42,1001
983,1219.395349,59,1003
984,1219.860465,13,14
985,1221.456887,65,14
986,1224.395349,43,49
987,1224.860465,16,1001
988,1229.395349,45,1002
989,1229.395349,63,24
990,1229.860465,70,1002
991,1234.395349,68,1003
992,1234.395349,48,50
993,1234.860465,72,1002
994,1239.395349,50,1003
995,1239.395349,42,1002
996,1239.860465,44,36
997,1239.860465,73,41
998,1242.681216,69,1002
999,1243.114848,46,25
1000,1244.395349,17,43
1001,1244.860465,75,1002
1002,1248.782469,71,1003
1003,1249.395349,20,45
1004,1249.860465,77,1001
1005,1253.209302,50,1003
1006,1253.771735,73,52
1007,1254.395349,21,1003
1008,1254.860465,79,42
1009,1259.395349,24,1001
1010,1259.860465,1,1002
1011,1260.116279,76,1003
1012,1262.015027,78,1001
1013,1264.395349,48,54
1014,1264.395349,26,1002
1015,1264.860465,3,51
1016,1266.317352,80,53
1017,1269.395349,28,1003
1018,1269.395349,51,1001
1019,1269.395349,59,3
1020,1269.860465,6,18
1021,1274.395349,56,56
1022,1274.395349,53,25
1023,1274.395349,29,1002
1024,1274.860465,7,1002
1025,1279.395349,31,1002
1026,1279.395349,61,56
1027,1279.395349,57,1001
1028,1279.860465,10,24
1029,1282.588193,59,1001
1030,1284.395349,34,1003
1031,1284.860465,1,1002
1032,1289.395349,35,1002
1033,1289.860465,3,11
1034,1289.860465,63,57
1035,1293.906977,61,53
1036,1294.395349,38,47
1037,1294.860465,65,58
1038,1294.860465,6,34
1039,1299.395349,68,1001
1040,1299.395349,40,48
1041,1299.860465,8,1002
1042,1304.395349,70,1001
1043,1304.395349,42,1002
1044,1304.860465,9,43
1045,1306.068336,65,14
1046,1309.395349,12,1001
1047,1309.860465,64,33
1048,1314.395349,47,69
1049,1314.395349,13,44
1050,1314.860465,72,1002
1051,1319.395349,49,3
1052,1319.395349,15,1003
1053,1319.395349,74,59
1054,1319.860465,75,1002
1055,1324.395349,17,46
1056,1324.400716,12,1003
1057,1324.860465,52,1003
1058,1324.860465,77,1001
1059,1329.395349,19,54
1060,1329.395349,79,61
1061,1329.860465,53,70
1062,1329.860465,1,1002
1063,1329.860465,55,42
1064,1334.395349,22,1003
1065,1334.860465,4,29
1066,1334.860465,60,1003
1067,1334.860465,57,1003
1068,1339.395349,24,1003
1069,1339.860465,5,74
1070,1344.395349,26,2
1071,1344.395349,7,1001
1072,1344.860465,62,70
1073,1344.860465,10,59
1074,1349.395349,28,9
1075,1349.395349,68,1003
1076,1349.395349,69,62
1077,1349.860465,11,34
1078,1349.860465,48,64
1079,1354.395349,72,1003
1080,1354.395349,73,71
1081,1354.395349,29,37
1082,1354.860465,13,31
1083,1359.395349,75,1001
1084,1359.395349,31,1003
1085,1359.860465,64,78
1086,1359.860465,15,1002
1087,1364.395349,79,68
